Ticker,Papel,Cotação,Tipo,Data últ cot,Empresa,Min 52 sem,Setor,Max 52 sem,Subsetor,Vol $ méd (2m),Valor de mercado,Últ balanço processado,Valor da firma,Nro. Ações,Dia,P/L,LPA,Mês,P/VP,VPA,30 dias,P/EBIT,Marg. Bruta,12 meses,PSR,Marg. EBIT,2024,P/Ativos,Marg. Líquida,2023,P/Cap. Giro,EBIT / Ativo,2022,P/Ativ Circ Liq,ROIC,2021,Div. Yield,ROE,2020,EV / EBITDA,Liquidez Corr,2019,EV / EBIT,Div Br/ Patrim,,Cres. Rec (5a),Giro Ativos,Ativo,Dív. Bruta,Disponibilidades,Dív. Líquida,Ativo Circulante,Patrim. Líq,Receita Líquida,EBIT,Lucro Líquido,2018,2017,2016,2015,2014,2013,Depósitos,Cart. de Crédito,Result Int Financ,Rec Serviços,1,-1,-2,-3,-4,2012,2011,2010
CRPG6,CRPG6,"23,26",PNB,27/11/2024,CRISTAL PNB,"23,26",Químicos,"37,16",Químicos Diversos,7.444,674.982.000,30/09/2024,584.508.000,29.019.000,"0,00%","-6,17","-3,77","-8,75%","1,21","19,24","-8,75%","-12,94","0,3%","-36,59%","1,12","-8,7%","-36,28%","0,79","-18,2%","52,69%","1,62","-6,1%","-56,01%","2,52","-7,6%","121,82%","1,2%","-19,6%","38,98%","-24,88","3,89","-5,56%","-11,21","0,02",,"-4,6%","0,71",850.695.000,12.323.000,102.797.000,-90.474.000,559.893.000,558.334.000,179.532.000,-10.674.000,-9.232.000,,,,,,,,,,,,,,,,,,
CRTP3,CRTP3,"86,50",ON,30/03/2006,CELULAR CRT PARTICIPAÇÕES S/A ON,"0,00",,"0,00",,0,2.878.810.000,31/12/2005,2.641.920.000,33.281.000,"0,00%","22,26","3,89","0,00%","2,38","36,37","0,00%","19,63","52,7%","0,00%","2,43","12,4%",,"1,57","10,9%",,"5,55","8,0%",,"8,19","12,4%",,"0,0%","10,7%",,"18,02","2,14",,"18,02","0,12",,"10,1%","0,64",1.834.100.000,142.728.000,379.616.000,-236.888.000,974.818.000,1.210.570.000,290.013.000,21.556.000,24.872.000,"0,00%","0,00%","0,00%","0,00%","0,00%","0,00%",,,,,,,,,,,,
CRTP5,CRTP5,"62,10",PNA,30/03/2006,CELULAR CRT PARTICIPAÇÕES S/A PNA,"0,00",,"0,00",,0,2.066.750.000,31/12/2005,1.829.860.000,33.281.000,"0,00%","15,98","3,89","0,00%","1,71","36,37","0,00%","14,09","52,7%","0,00%","1,75","12,4%",,"1,13","10,9%",,"3,98","8,0%",,"5,88","12,4%",,"0,0%","10,7%",,"12,48","2,14",,"12,48","0,12",,"10,1%","0,64",1.834.100.000,142.728.000,379.616.000,-236.888.000,974.818.000,1.210.570.000,290.013.000,21.556.000,24.872.000,"0,00%","0,00%","0,00%","0,00%","0,00%","0,00%",,,,,,,,,,,,
CRUZ3,CRUZ3,"27,59",ON,30/11/2015,SOUZA CRUZ ON,"0,00",,"0,00",,0,42.169.900.000,30/09/2015,42.192.400.000,1.528.450.000,"0,00%","25,31","1,09","0,00%","22,46","1,23","0,00%","20,74","61,1%","0,00%","6,61","31,9%",,"7,18","26,1%",,"62,03","34,6%",,"124,93","46,8%",,"0,0%","88,8%",,"19,27","1,19","0,00%","20,75","0,63",,"3,0%","1,09",5.869.180.000,1.182.820.000,1.160.400.000,22.417.000,4.329.390.000,1.877.350.000,1.543.160.000,414.172.000,344.582.000,"0,00%","0,00%","0,00%","48,81%","-15,77%",,,,,,,,,,,,,
CSAB3,CSAB3,"30,50",ON,05/01/2024,COMPANHIA DE SEGUROS ALIANÇA DA BAHIA ON,"30,00",Previdência e Seguros,"35,01",Seguradoras,0,234.240.000,30/09/2023,-,7.680.000,"0,00%","58,43","0,52","0,00%","1,11","27,56","0,00%","18,86","-250,7%","1,43%","312,32","1.656,3%","-0,33%","0,57","534,5%","-11,46%",-,"3,0%","-44,82%",-,-,"22,86%","0,0%","1,9%","17,66%",-,-,"17,19%",-,-,,"-17,8%","0,00",413.543.000,0,0,0,0,211.654.000,466.000,3.872.000,0,,,,,,,,,,,,,,,,,,
CSAB4,CSAB4,"48,97",PN,28/12/2023,COMPANHIA DE SEGUROS ALIANÇA DA BAHIA PN,"36,60",Previdência e Seguros,"50,00",Seguradoras,0,376.090.000,30/09/2023,-,7.680.000,"0,00%","93,81","0,52","0,00%","1,78","27,56","0,00%","30,28","-250,7%","18,29%","501,45","1.656,3%","0,00%","0,91","534,5%","8,01%",-,"3,0%","10,06%",-,-,"-10,93%","0,0%","1,9%","25,60%",-,-,"5,76%",-,-,,"-17,8%","0,00",413.543.000,0,0,0,0,211.654.000,466.000,3.872.000,0,,,,,,,,,,,,,,,,,,
CSAN3,CSAN3,"10,19",ON,29/11/2024,COSAN SA INDUSTRIA E COMERCIO ON,"9,67","Petróleo, Gás e Biocombustíveis","18,89","Exploração, Refino e Distribuição",151.249.000,19.020.400.000,30/09/2024,72.614.700.000,1.866.570.000,"5,38%","8,51","1,20","-15,30%","0,95","10,67","-15,58%","2,30","30,1%","-40,20%","0,46","19,8%","-45,52%","0,13","10,4%","16,15%","1,31","5,7%","-19,26%","-0,30","6,6%","17,90%","4,4%","11,2%","11,18%","4,92","1,86","99,11%","8,77","3,42",,"34,2%","0,29",144.830.000.000,68.221.900.000,14.627.600.000,53.594.300.000,31.530.900.000,19.923.800.000,11.646.300.000,2.470.390.000,292.881.000,,,,,,,,,,,,,,,,,,
CSED3,CSED3,"3,39",ON NM,29/11/2024,CRUZEIRO EDU ON NM,"3,08",Diversos,"5,08",Serviços Educacionais,1.883.080,1.235.800.000,30/09/2024,1.598.150.000,364.543.000,"7,62%","7,67","0,44","-0,29%","0,83","4,06","-2,87%","2,80","48,9%","-13,10%","0,49","17,6%","-33,27%","0,26","6,4%","47,74%","134,93","9,2%","-48,28%","-0,54","11,0%","-39,74%","4,9%","10,9%","0,00%","2,26","1,01","0,00%","3,62","0,72",,"11,5%","0,52",4.826.600.000,1.073.290.000,710.939.000,362.353.000,1.061.840.000,1.480.580.000,624.932.000,143.183.000,62.082.000,,,,,,,,,,,,,,,,,,
CSMG3,CSMG3,"25,38",ON,29/11/2024,COPASA MG ON,"15,89",Água e Saneamento,"25,81",Água e Saneamento,40.878.800,9.650.820.000,30/09/2024,14.720.100.000,380.253.000,"1,12%","6,89","3,68","10,83%","1,23","20,69","11,90%","4,30","43,4%","61,65%","1,23","28,5%","37,47%","0,63","17,8%","50,55%","8,73","14,6%","26,57%","-1,98","16,1%","-18,03%","14,3%","17,8%","-14,22%","4,85","1,73","9,13%","6,57","0,78",,"10,3%","0,51",15.358.200.000,6.160.100.000,1.090.830.000,5.069.280.000,2.609.670.000,7.866.590.000,2.046.390.000,564.183.000,368.267.000,,,,,,,,,,,,,,,,,,
CSNA3,CSNA3,"11,16",ON,29/11/2024,CSN ON,"10,13",Siderurgia e Metalurgia,"17,75",Siderurgia,105.548.000,14.799.200.000,30/09/2024,46.950.100.000,1.326.090.000,"2,39%","-10,73","-1,04","-0,49%","1,10","10,12","-2,80%","2,61","26,5%","-23,56%","0,34","13,0%","-37,13%","0,15","-1,4%","54,84%","1,68","5,9%","-32,19%","-0,32","8,1%","-18,26%","11,4%","-10,3%","125,95%","5,02","1,34","64,07%","8,28","3,85",,"9,6%","0,45",96.877.600.000,51.631.700.000,19.480.800.000,32.150.900.000,34.892.600.000,13.418.300.000,11.066.600.000,1.025.020.000,-840.337.000,,,,,,,,,,,,,,,,,,
CSPC3,CSPC3,"1,24",ON,30/03/2005,COSIPA ON,"0,00",,"0,00",,0,0,31/12/2004,2.831.920.000,0,"0,00%","0,00","0,00","0,00%","0,00","0,00","0,00%",-,"41,3%","0,00%",-,"38,6%",,-,"18,8%",,-,"27,1%",,-,"29,2%",,"0,0%","45,3%",,"1,43","1,43",,"1,43","1,48",,"41,2%","0,70",7.302.160.000,3.156.900.000,324.975.000,2.831.920.000,2.003.470.000,2.126.670.000,1.654.490.000,680.417.000,417.010.000,"0,00%","0,00%","0,00%","0,00%","0,00%","0,00%",,,,,,,,,,,,
CSPC4,CSPC4,"1,20",PN,05/04/2005,COSIPA PN,"0,00",,"0,00",,0,0,31/12/2004,2.831.920.000,0,"0,00%","0,00","0,00","0,00%","0,00","0,00","0,00%",-,"41,3%","0,00%",-,"38,6%",,-,"18,8%",,-,"27,1%",,-,"29,2%",,"0,0%","45,3%",,"1,43","1,43",,"1,43","1,48",,"41,2%","0,70",7.302.160.000,3.156.900.000,324.975.000,2.831.920.000,2.003.470.000,2.126.670.000,1.654.490.000,680.417.000,417.010.000,"0,00%","0,00%","0,00%","0,00%","0,00%","0,00%",,,,,,,,,,,,
CSRN3,CSRN3,"13,60",ON,29/08/2024,COSERN ON,"13,00",Energia Elétrica,"27,04",Energia Elétrica,0,2.285.810.000,30/09/2024,4.894.810.000,168.074.000,"0,00%","4,16","3,27","0,00%","1,51","9,01","0,00%","2,42","30,5%","-44,55%","0,62","25,8%","-45,98%","0,39","14,9%","43,41%","4,64","16,0%","65,68%","-0,76","18,1%","4,17%","18,9%","36,3%","-5,85%","4,35","1,55","22,87%","5,17","1,99",,"3,0%","0,62",5.914.000.000,3.012.000.000,403.000.000,2.609.000.000,1.393.000.000,1.514.000.000,911.000.000,204.000.000,112.000.000,,,,,,,,,,,,,,,,,,
CSRN5,CSRN5,"15,10",PNA,29/08/2024,COSERN PNA,"15,00",Energia Elétrica,"25,20",Energia Elétrica,0,2.537.920.000,30/09/2024,5.146.920.000,168.074.000,"0,00%","4,62","3,27","0,00%","1,68","9,01","0,00%","2,68","30,5%","-39,52%","0,69","25,8%","-39,52%","0,43","14,9%","60,98%","5,15","16,0%","59,09%","-0,84","18,1%","-1,86%","18,7%","36,3%","0,81%","4,58","1,55","18,19%","5,44","1,99",,"3,0%","0,62",5.914.000.000,3.012.000.000,403.000.000,2.609.000.000,1.393.000.000,1.514.000.000,911.000.000,204.000.000,112.000.000,,,,,,,,,,,,,,,,,,
CSRN6,CSRN6,"15,50",PNB,28/08/2024,COSERN PNB,"14,50",Energia Elétrica,"23,96",Energia Elétrica,0,2.605.150.000,30/09/2024,5.214.150.000,168.074.000,"0,00%","4,75","3,27","0,00%","1,72","9,01","0,00%","2,75","30,5%","-35,30%","0,71","25,8%","-35,30%","0,44","14,9%","43,94%","5,28","16,0%","52,76%","-0,87","18,1%","14,82%","18,3%","36,3%","1,81%","4,63","1,55","11,07%","5,51","1,99",,"3,0%","0,62",5.914.000.000,3.012.000.000,403.000.000,2.609.000.000,1.393.000.000,1.514.000.000,911.000.000,204.000.000,112.000.000,,,,,,,,,,,,,,,,,,
CSTB3,CSTB3,"150,00",ON,07/11/2005,COMPANHIA SIDERÚRGICA DE TUBARÃO ON,"0,00",,"0,00",,0,0,30/09/2005,-,0,"0,00%","0,00","0,00","0,00%","0,00","0,00","0,00%",-,"45,4%","0,00%",-,"40,8%",,-,"29,0%",,-,"21,1%",,-,"22,4%",,"0,0%","20,1%",,-,"2,60",,-,"0,14",,"31,9%","0,52",11.296.400.000,1.162.560.000,404.435.000,758.130.000,1.937.480.000,8.420.670.000,1.047.730.000,290.700.000,173.262.000,"0,00%","0,00%","0,00%","0,00%","0,00%","0,00%",,,,,,,,,,,,
CSTB4,CSTB4,"147,69",PN,10/11/2005,COMPANHIA SIDERÚRGICA DE TUBARÃO PN,"0,00",,"0,00",,0,0,30/09/2005,-,0,"0,00%","0,00","0,00","0,00%","0,00","0,00","0,00%",-,"45,4%","0,00%",-,"40,8%",,-,"29,0%",,-,"21,1%",,-,"22,4%",,"0,0%","20,1%",,-,"2,60",,-,"0,14",,"31,9%","0,52",11.296.400.000,1.162.560.000,404.435.000,758.130.000,1.937.480.000,8.420.670.000,1.047.730.000,290.700.000,173.262.000,"0,00%","0,00%","0,00%","0,00%","0,00%","0,00%",,,,,,,,,,,,
CSUD3,CSUD3,"15,97",ON,29/11/2024,CSU DIGITAL ON,"15,25",Serviços Diversos,"20,53",Serviços Diversos,740.689,667.546.000,30/09/2024,665.588.000,41.800.000,"-3,62%","7,19","2,22","-10,53%","1,45","11,04","-7,95%","5,45","41,4%","-8,96%","1,20","22,0%","-14,64%","0,99","16,7%","74,27%","19,41","18,2%","-2,64%","-25,32","22,2%","-11,39%","6,8%","20,1%","25,53%","3,60","1,23","80,30%","5,43","0,17",,"4,9%","0,83",673.602.000,78.951.000,80.909.000,-1.958.000,185.854.000,461.386.000,140.819.000,29.767.000,22.150.000,,,,,,,,,,,,,,,,,,
CTIP3,CTIP3,"49,50",ON NM,29/03/2017,CETIP ON NM,"0,00",Serviços Financeiros Diversos,"0,00",Serviços Financeiros Diversos,0,13.017.500.000,31/03/2017,13.184.100.000,262.979.000,"0,00%","35,13","1,41","0,00%","8,76","5,65","0,00%","21,15","83,6%","0,00%","8,25","39,0%",,"3,77","23,5%",,"-71,28","17,8%",,"-14,32","24,6%",,"0,0%","24,9%",,"18,26","0,85","0,00%","21,42","0,67",,"13,4%","0,46",3.449.510.000,998.464.000,831.778.000,166.686.000,1.054.140.000,1.486.250.000,343.520.000,14.552.000,-66.790.000,"-78,06%","12,12%","23,74%","21,11%","39,82%",,,,,,,,,,,,,
CTKA3,CTKA3,"21,89",ON,21/11/2024,KARSTEN ON,"13,00","Tecidos, Vestuário e Calçados","21,89",Fios e Tecidos,1.954,135.827.000,30/09/2024,534.096.000,6.205.000,"0,00%","2,01","10,89","10,00%","-2,40","-9,12","10,00%","2,07","45,8%","21,61%","0,19","9,4%","45,93%","0,21","9,7%","-30,10%","0,69","10,1%","-30,71%","-0,55","13,0%","19,12%","0,0%","-119,4%","140,74%","6,32","1,74","116,00%","8,13","-8,00",,"16,6%","1,07",650.916.000,452.886.000,54.617.000,398.269.000,458.695.000,-56.602.000,171.855.000,23.325.000,26.584.000,,,,,,,,,,,,,,,,,,
CTKA4,CTKA4,"20,12",PN,27/11/2024,KARSTEN PN,"15,46","Tecidos, Vestuário e Calçados","22,00",Fios e Tecidos,13.755,124.845.000,30/09/2024,523.114.000,6.205.000,"0,00%","1,85","10,89","5,89%","-2,21","-9,12","5,89%","1,90","45,8%","5,89%","0,18","9,4%","9,35%","0,19","9,7%","84,00%","0,64","10,1%","-43,79%","-0,50","13,0%","-15,33%","0,0%","-119,4%","62,87%","6,19","1,74","241,27%","7,97","-8,00",,"16,6%","1,07",650.916.000,452.886.000,54.617.000,398.269.000,458.695.000,-56.602.000,171.855.000,23.325.000,26.584.000,,,,,,,,,,,,,,,,,,
CTNM3,CTNM3,"7,13",ON,13/08/2024,COTEMINAS ON,"7,11","Tecidos, Vestuário e Calçados","10,13",Fios e Tecidos,16,218.435.000,30/09/2023,1.424.580.000,30.636.000,"0,00%","-0,33","-21,56","0,00%","-1,37","-5,20","0,00%","-0,51","-6,5%","-24,39%","0,27","-52,5%","-9,75%","0,08","-145,1%","67,73%","-0,23","-14,7%","-49,84%","-0,09","-17,6%","-21,75%","0,0%","414,7%","7,05%","-4,38","0,46","32,04%","-3,33","-8,52",,"-7,3%","0,28",2.906.590.000,1.357.050.000,150.899.000,1.206.150.000,802.601.000,-159.246.000,212.730.000,-82.333.000,-117.112.000,,,,,,,,,,,,,,,,,,
CTNM4,CTNM4,"0,86",PN,15/08/2024,COTEMINAS PN,"0,62","Tecidos, Vestuário e Calçados","2,25",Fios e Tecidos,488,26.347.000,30/09/2023,1.232.500.000,30.636.000,"0,00%","-0,04","-21,56","0,00%","-0,17","-5,20","0,00%","-0,06","-6,5%","-57,00%","0,03","-52,5%","-46,25%","0,01","-145,1%","-10,61%","-0,03","-14,7%","-51,62%","-0,01","-17,6%","-38,44%","0,0%","414,7%","-40,32%","-3,79","0,46","23,71%","-2,88","-8,52",,"-7,3%","0,28",2.906.590.000,1.357.050.000,150.899.000,1.206.150.000,802.601.000,-159.246.000,212.730.000,-82.333.000,-117.112.000,,,,,,,,,,,,,,,,,,
CTPC3,CTPC3,"0,20",ON,04/01/2012,CTM CITRUS SA ON,"0,00",Alimentos Processados,"0,00",Alimentos Diversos,0,2.596.200,30/06/2011,2.888.200,12.981.000,"0,00%","76,36","0,00","0,00%","1,08","0,19","0,00%","-16,86",-,"0,00%",-,-,,"0,10","0,0%",,-,"-0,6%",,-,-,,"0,0%","1,4%",,"-18,75",-,,"-18,75",-,,"-6,1%",-,26.880.000,310.000,18.000,292.000,650.000,2.411.000,0,104.000,344.000,"0,00%","0,00%","0,00%","0,00%","0,00%","0,00%",,,,,,,,,,,,
CTPC4,CTPC4,"6,50",PN,22/06/2007,CTM CITRUS SA PN,"0,00",Alimentos Processados,"0,00",Alimentos Diversos,0,84.377,30/06/2011,376.376,12.981.000,"0,00%","2,48","2,62","0,00%","0,03","185,73","0,00%","-0,55",-,"0,00%",-,-,,"0,00","0,0%",,-,"-0,6%",,-,-,,"0,0%","1,4%",,"-2,44",-,,"-2,44",-,,"-6,1%",-,26.880.000,310.000,18.000,292.000,650.000,2.411.000,0,104.000,344.000,"0,00%","0,00%","0,00%","0,00%","0,00%","0,00%",,,,,,,,,,,,
CTSA3,CTSA3,"1,79",ON,29/11/2024,SANTANENSE ON,"1,75","Tecidos, Vestuário e Calçados","6,79",Fios e Tecidos,2.142,49.806.800,30/09/2023,226.005.000,27.825.000,"1,70%","-1,01","-1,77","-12,25%","0,22","8,28","-10,95%","-0,85","-22,4%","-30,62%","0,46","-54,3%","-65,71%","0,08","-45,7%","96,98%","0,96","-9,3%","-64,07%","-0,24","-10,7%","-24,90%","0,0%","-21,4%","21,54%","-4,75","1,37","46,12%","-3,86","0,91",,"-24,8%","0,17",632.088.000,209.949.000,33.751.000,176.198.000,192.847.000,230.512.000,52.517.000,-5.602.000,-22.745.000,,,,,,,,,,,,,,,,,,
CTSA4,CTSA4,"0,98",PN,29/11/2024,SANTANENSE PN,"0,80","Tecidos, Vestuário e Calçados","2,92",Fios e Tecidos,10.172,27.268.500,30/09/2023,203.467.000,27.825.000,"0,00%","-0,55","-1,77","-6,67%","0,12","8,28","-5,77%","-0,47","-22,4%","-53,77%","0,25","-54,3%","-55,05%","0,04","-45,7%","32,93%","0,53","-9,3%","-68,66%","-0,13","-10,7%","-32,35%","0,0%","-21,4%","-17,31%","-4,27","1,37","9,69%","-3,47","0,91",,"-24,8%","0,17",632.088.000,209.949.000,33.751.000,176.198.000,192.847.000,230.512.000,52.517.000,-5.602.000,-22.745.000,,,,,,,,,,,,,,,,,,
CTSA8,CTSA8,"1,00",PND,22/12/2003,SANTANENSE PND,"0,00","Tecidos, Vestuário e Calçados","0,00",Fios e Tecidos,0,27.825.000,30/09/2023,204.023.000,27.825.000,"0,00%","-0,57","-1,77","0,00%","0,12","8,28","0,00%","-0,48","-22,4%","0,00%","0,26","-54,3%",,"0,04","-45,7%",,"0,54","-9,3%",,"-0,13","-10,7%",,"0,0%","-21,4%",,"-4,28","1,37",,"-3,48","0,91",,"-24,8%","0,17",632.088.000,209.949.000,33.751.000,176.198.000,192.847.000,230.512.000,52.517.000,-5.602.000,-22.745.000,"0,00%","0,00%","0,00%","0,00%","0,00%","0,00%",,,,,,,,,,,,
CTWR3,CTWR3,"100,00",ON,21/01/2003,BLUE TREE HOTELS ON,"0,00",,"0,00",,0,49.900.000,30/09/2007,41.818.000,499.000,"0,00%","9,76","10,25","0,00%","56,77","1,76","0,00%","-10,64","9,4%","0,00%","0,32","-3,0%",,"1,14","3,3%",,"3,79","-10,7%",,"-142,17","-21,9%",,"0,0%","581,9%",,"-8,91","1,45",,"-8,91","5,52",,"4,9%","3,60",43.733.000,4.855.000,12.937.000,-8.082.000,42.503.000,879.000,40.920.000,-642.000,-1.195.000,"0,00%","0,00%","0,00%","0,00%","0,00%","0,00%",,,,,,,,,,,,
CURY3,CURY3,"20,56",ON NM,29/11/2024,CURY S/A ON NM,"15,06",Construção Civil,"25,28",Incorporações,50.017.000,6.000.950.000,30/09/2024,5.678.260.000,291.875.000,"1,63%","9,31","2,21","-18,32%","5,54","3,71","-16,86%","7,05","38,4%","34,45%","1,62","23,0%","24,06%","1,52","18,2%","52,99%","4,17","21,5%","94,54%","-62,81","36,2%","-28,15%","9,8%","59,4%","11,12%","6,45","2,21","0,00%","6,67","1,02",,"31,4%","0,94",3.957.290.000,1.102.530.000,1.425.210.000,-322.690.000,2.628.430.000,1.084.020.000,1.055.870.000,227.560.000,170.571.000,,,,,,,,,,,,,,,,,,
CVCB3,CVCB3,"2,40",ON NM,29/11/2024,CVC BRASIL ON NM,"1,71",Viagens e Lazer,"4,01",Viagens e Turismo,48.953.400,1.261.420.000,30/09/2024,1.515.690.000,525.591.000,"3,00%","-10,82","-0,22","11,11%","2,17","1,11","12,15%","9,24","85,2%","-27,71%","0,82","8,9%","-31,43%","0,32","-7,6%","-22,05%","-5,65","3,5%","-66,54%","-1,19","5,0%","-32,17%","0,0%","-20,0%","-46,72%","4,19","0,91","-27,73%","11,10","1,24",,"22,3%","0,39",3.943.340.000,720.859.000,466.589.000,254.270.000,2.297.470.000,582.173.000,375.811.000,49.358.000,14.435.000,,,,,,,,,,,,,,,,,,
CXSE3,CXSE3,"14,53",ON NM,29/11/2024,CAIXA SEGURI ON NM,"10,65",Previdência e Seguros,"16,17",Seguradoras,52.262.200,43.590.000.000,30/09/2024,42.676.500.000,3.000.000.000,"1,89%","12,38","1,17","2,14%","3,34","4,36","1,72%","-358,30",-,"35,30%",-,-,"20,83%","3,13","0,0%","70,17%","105,41","-0,9%","7,75%","106,25","-0,9%","-14,51%","7,4%","27,0%","0,00%","-350,80","1,47","0,00%","-350,79",-,,-,-,13.943.200.000,0,913.492.000,-913.492.000,1.284.480.000,13.069.000.000,0,-29.870.000,1.088.710.000,,,,,,,,,,,,,,,,,,
CYRE3,CYRE3,"18,40",PN,29/11/2024,CYRELA BRAZIL REALTY PN,"18,40",Construção Civil,"24,77",Incorporações,133.700.000,7.355.270.000,30/09/2024,9.779.750.000,399.743.000,"-0,49%","5,25","3,50","-15,87%","0,82","22,38","-13,25%","5,97","32,9%","-8,86%","1,03","17,2%","-21,35%","0,38","21,4%","93,49%","0,93","6,3%","-13,92%","5,36","7,6%","-44,09%","5,1%","15,7%","5,19%","7,54","3,45","100,61%","7,94","0,61",,"15,4%","0,37",19.574.000.000,5.466.320.000,3.041.850.000,2.424.480.000,11.094.500.000,8.944.690.000,2.029.650.000,381.008.000,473.101.000,,,,,,,,,,,,,,,,,,
CYRE4,CYRE4,"8,50",PN,24/06/2005,CYRELA BRAZIL REALTY PN,"0,00",Construção Civil,"0,00",Incorporações,0,3.397.820.000,30/09/2024,5.822.290.000,399.743.000,"0,00%","2,43","3,50","0,00%","0,38","22,38","0,00%","2,76","32,9%","0,00%","0,47","17,2%",,"0,17","21,4%",,"0,43","6,3%",,"2,48","7,6%",,"0,0%","15,7%",,"4,49","3,45",,"4,73","0,61",,"15,4%","0,37",19.574.000.000,5.466.320.000,3.041.850.000,2.424.480.000,11.094.500.000,8.944.690.000,2.029.650.000,381.008.000,473.101.000,"0,00%","0,00%","0,00%","0,00%","0,00%","0,00%",,,,,,,,,,,,
CZLT33,CZLT33,"29,23",DR3,10/07/2018,Cosan Ltd DR3,"0,00",,"0,00",,0,7.912.190.000,30/06/2018,26.181.700.000,270.687.000,"0,00%","11,24","2,60","0,00%","1,39","21,03","0,00%","3,10","30,2%","0,00%","0,53","17,0%",,"0,14","9,1%",,"1,87","4,7%",,"-0,29","5,3%",,"0,0%","12,4%",,"4,03","1,58","0,00%","10,26","3,93",,"7,9%","0,28",54.691.600.000,22.342.600.000,4.073.040.000,18.269.500.000,11.507.500.000,5.691.680.000,4.074.490.000,677.308.000,22.683.000,"-9,50%","32,32%","76,25%","-30,16%","-34,88%",,,,,,,,,,,,,
CZRS3,CZRS3,"0,00",ON N1,30/12/1899,Cruzeiro Sul ON N1,"0,00",Intermediários Financeiros,"0,00",Bancos,0,0,31/03/2012,-,136.727.000,"0,00%","0,00","0,00","0,00%","0,00","0,00","0,00%",-,-,"0,00%",-,-,,-,"0,0%",,-,"0,0%",,-,-,,"0,0%","3,3%",,-,-,,-,-,,"14,4%",-,12.092.900.000,,,,,1.145.670.000,,,-57.860.000,"0,00%","0,00%","0,00%","0,00%","0,00%","0,00%",0,0,0,0,,,,,,,,
CZRS4,CZRS4,"2,49",PN,13/09/2012,Cruzeiro Sul PN,"0,00",Intermediários Financeiros,"0,00",Bancos,0,340.450.000,31/03/2012,-,136.727.000,"0,00%","8,89","0,28","0,00%","0,30","8,38","0,00%",-,-,"0,00%",-,-,,-,"0,0%",,-,"0,0%",,-,-,,"0,0%","3,3%",,-,-,,-,-,,"14,4%",-,12.092.900.000,,,,,1.145.670.000,,,-57.860.000,"0,00%","0,00%","0,00%","0,00%","0,00%","0,00%",0,0,0,0,,,,,,,,
DAGB33,DAGB33,"375,00",DR3,15/10/2018,DUFRY AG DR3,"0,00",Comércio,"0,00",Produtos Diversos,0,20.201.900.000,30/09/2018,32.929.600.000,53.871.700,"0,00%","71,75","5,23","0,00%","1,60","233,84","0,00%","11,87","59,8%","0,00%","0,64","5,4%",,"0,51","1,7%",,"15,24","4,3%",,"-1,27","5,0%",,"0,0%","2,2%",,"30,65","1,17","0,00%","19,35","1,18",,"32,1%","0,80",39.597.300.000,14.894.000.000,2.166.210.000,12.727.800.000,9.231.570.000,12.597.300.000,10.031.700.000,802.334.000,394.090.000,"-21,83%","21,19%","-15,42%","22,35%","-3,27%",,,,,,,,,,,,,
DASA3,DASA3,"2,26",ON,29/11/2024,DIAGNOSTICOS DA AMERICA SA ON,"2,15",Serv.Méd.Hospit. Análises e Diagnósticos,"10,17",Serv.Méd.Hospit. Análises e Diagnósticos,2.067.310,2.836.320.000,30/09/2024,11.563.200.000,1.255.010.000,"3,67%","-3,13","-0,72","-14,07%","0,33","6,87","-13,74%","2,73","26,6%","-75,38%","0,19","7,0%","-76,51%","0,10","-5,9%","-29,93%","0,75","3,7%","-59,06%","-0,28","4,3%","-52,98%","0,0%","-10,5%","26,68%","4,91","1,65","106,11%","11,11","1,34",,"24,9%","0,53",28.290.100.000,11.546.500.000,2.819.640.000,8.726.890.000,9.572.370.000,8.616.210.000,3.969.210.000,392.772.000,-87.489.000,,,,,,,,,,,,,,,,,,
DAYC3,DAYC3,"0,00",ON N1,30/12/1899,Daycoval ON N1,"0,00",Intermediários Financeiros,"0,00",Bancos,0,0,31/12/2017,-,241.464.000,"0,00%","0,00","0,00","0,00%","0,00","0,00","0,00%",-,-,"0,00%",-,-,,-,"0,0%",,-,"0,0%",,-,-,,"0,0%","17,3%",,-,-,,-,-,,"8,1%",-,24.231.000.000,,,,,3.009.030.000,,,129.961.000,"0,00%","0,00%","0,00%","0,00%","0,00%","0,00%",0,0,0,0,,,,,,,,
DAYC4,DAYC4,"8,90",PN N1,23/08/2016,Daycoval PN N1,"0,00",Intermediários Financeiros,"0,00",Bancos,0,2.149.030.000,31/12/2017,-,241.464.000,"0,00%","4,12","2,16","0,00%","0,71","12,46","0,00%",-,-,"0,00%",-,-,,-,"0,0%",,-,"0,0%",,-,-,,"0,0%","17,3%",,-,-,"0,00%",-,-,,"8,1%",-,24.231.000.000,,,,,3.009.030.000,,,129.961.000,"0,00%","0,00%","5,70%","9,78%","10,68%",,0,0,0,0,,,,,,,,
